"gene" "sample" "reads" "genotype" "FeatureStart" "FeatureEnd" "P1_nonsyn" "P2_nonsyn" "P1_syn" "P2_syn" "D_nonsyn" "D_syn" "exon_length" "length" "Dtotal" "Dn_cont" "Ds_cont" "Dtotal_cont" "dif_or_not" "dnds"
"1038" "LOC115491124" "TGU26" 3.59662341887736 "AB" 30719441 30722225 0 0 0 0 1 0 2085 2784 1 0.000479616306954436 0 0.000479616306954436 "DIF" 1
"1039" "LOC115491124" "TGU29" 4.03191989420932 "AA" 30719441 30722225 0 0 0 0 1 0 2085 2784 1 0.000479616306954436 0 0.000479616306954436 "DIF" 1
"1040" "LOC115491124" "TGU27" 4.06045346500151 "AA" 30719441 30722225 0 0 0 0 1 0 2085 2784 1 0.000479616306954436 0 0.000479616306954436 "DIF" 1
"1041" "LOC115491125" "TGU17" 3.93607286475011 "AB" 32040080 32058967 1 0 0 0 1 1 2345 18887 2 0.000426439232409382 0.000426439232409382 0.000852878464818763 "DIF" 0.5
"1042" "LOC115491125" "TGU29" 4.82608015076884 "AA" 32040080 32058967 1 0 0 0 1 1 2345 18887 2 0.000426439232409382 0.000426439232409382 0.000852878464818763 "DIF" 0.5
"1043" "LOC115491125" "TGU26" 3.79324429346736 "AB" 32040080 32058967 1 0 0 0 1 1 2345 18887 2 0.000426439232409382 0.000426439232409382 0.000852878464818763 "DIF" 0.5
"1044" "LOC115491125" "TGU14" 4.06586055332086 "AB" 32040080 32058967 1 0 0 0 1 1 2345 18887 2 0.000426439232409382 0.000426439232409382 0.000852878464818763 "DIF" 0.5
"1045" "LOC115491125" "TGU27" 4.21420932286935 "AA" 32040080 32058967 1 0 0 0 1 1 2345 18887 2 0.000426439232409382 0.000426439232409382 0.000852878464818763 "DIF" 0.5
"1046" "LOC115491134" "TGU27" 2.57950682935596 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1047" "LOC115491134" "TGU29" 1.5017534318795 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1048" "LOC115491134" "TGU14" 2.04555557403443 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1049" "LOC115491134" "TGU17" 2.06514869228659 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1050" "LOC115491134" "TGU26" 3.14922297874448 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1051" "LOC115491168" "TGU14" 6.80873296665143 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1052" "LOC115491168" "TGU17" 6.20701408662607 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1053" "LOC115491168" "TGU26" 6.44858851679863 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1054" "LOC115491168" "TGU27" 6.20520150259606 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1055" "LOC115491168" "TGU29" 6.87275220837237 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1056" "LOC115491169" "TGU14" 4.11914255713 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1057" "LOC115491169" "TGU17" 4.77776087824728 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1058" "LOC115491169" "TGU26" 5.38326854347177 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1059" "LOC115491169" "TGU27" 4.95757381459632 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1060" "LOC115491169" "TGU29" 5.74024391363381 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1061" "LOC115491170" "TGU29" 7.58830343368643 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1062" "LOC115491170" "TGU14" 7.50128624267165 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1063" "LOC115491170" "TGU17" 7.41199841088506 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1064" "LOC115491170" "TGU26" 7.51256267030188 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1065" "LOC115491170" "TGU27" 7.28459456789578 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1066" "LOC115491171" "TGU27" -0.718942444883356 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1067" "LOC115491171" "TGU14" 2.27166001092708 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1068" "LOC115491171" "TGU17" 2.14486417646373 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1069" "LOC115491171" "TGU26" 1.2605874669317 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1070" "LOC115491171" "TGU29" -0.573660176721414 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1071" "LOC115491178" "TGU14" 3.20825224634071 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1072" "LOC115491178" "TGU17" 3.44954670578388 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1073" "LOC115491178" "TGU26" 3.86015667486353 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1074" "LOC115491178" "TGU29" 4.72112031241318 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1075" "LOC115491178" "TGU27" 3.61516409188929 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1076" "LOC115491179" "TGU27" 2.25923615503506 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1077" "LOC115491179" "TGU29" 2.75060195988658 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1078" "LOC115491179" "TGU14" 2.52054280044534 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1079" "LOC115491179" "TGU17" 2.18304311078289 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1080" "LOC115491179" "TGU26" 2.37293988662793 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1081" "LOC115491206" "TGU14" 3.91040618449484 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1082" "LOC115491206" "TGU17" 4.1534730262587 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1083" "LOC115491206" "TGU26" 3.85160964896567 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1084" "LOC115491206" "TGU27" 3.06639840921155 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1085" "LOC115491206" "TGU29" 3.67223921084583 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1086" "LOC115491209" "TGU14" 3.1072558079489 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1087" "LOC115491209" "TGU17" 3.26382900851072 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1088" "LOC115491209" "TGU26" 3.36433234621744 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1089" "LOC115491209" "TGU27" 2.34220063771775 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1090" "LOC115491209" "TGU29" 2.85273557446681 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1091" "LOC115491213" "TGU14" 1.36170677828513 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1092" "LOC115491213" "TGU17" 2.32129123175358 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1093" "LOC115491213" "TGU26" 2.67713953736414 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1094" "LOC115491213" "TGU27" 2.60384468863884 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1095" "LOC115491213" "TGU29" 2.19670169418485 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1096" "LOC115491217" "TGU27" 4.56845957223783 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1097" "LOC115491217" "TGU29" 4.76756614335252 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1098" "LOC115491217" "TGU26" 4.25552682050053 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1099" "LOC115491217" "TGU14" 4.26930055000331 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1100" "LOC115491217" "TGU17" 4.50160198687179 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1101" "LOC115491220" "TGU14" 2.06932328025255 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1102" "LOC115491220" "TGU17" 2.04559867687986 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1103" "LOC115491220" "TGU26" 2.51308146911547 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1104" "LOC115491220" "TGU29" 1.41083134096148 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1105" "LOC115491220" "TGU27" 2.05904254630343 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1106" "LOC115491226" "TGU14" 2.97039257671669 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1107" "LOC115491226" "TGU17" 3.19477041403773 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1108" "LOC115491226" "TGU26" 3.49582478641632 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1109" "LOC115491226" "TGU27" 3.78046351440397 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1110" "LOC115491226" "TGU29" 1.23065117323431 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1111" "LOC115491242" "TGU29" 3.78402591373376 "AA" 32008270 32023745 10 8 3 4 2 1 2657 15475 3 0.000752728641324802 0.000376364320662401 0.0011290929619872 "DIF" 1
"1112" "LOC115491242" "TGU17" 3.16539862740907 "AB" 32008270 32023745 10 8 3 4 2 1 2657 15475 3 0.000752728641324802 0.000376364320662401 0.0011290929619872 "DIF" 1
"1113" "LOC115491242" "TGU27" 3.97939863828825 "AA" 32008270 32023745 10 8 3 4 2 1 2657 15475 3 0.000752728641324802 0.000376364320662401 0.0011290929619872 "DIF" 1
"1114" "LOC115491242" "TGU14" 3.245364933611 "AB" 32008270 32023745 10 8 3 4 2 1 2657 15475 3 0.000752728641324802 0.000376364320662401 0.0011290929619872 "DIF" 1
"1115" "LOC115491242" "TGU26" 2.65953083869361 "AB" 32008270 32023745 10 8 3 4 2 1 2657 15475 3 0.000752728641324802 0.000376364320662401 0.0011290929619872 "DIF" 1
"1116" "LOC115491256" "TGU29" 3.98575181763813 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1117" "LOC115491256" "TGU14" 3.95788098246043 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1118" "LOC115491256" "TGU17" 4.87886421974697 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1119" "LOC115491256" "TGU26" 4.1632733098884 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1120" "LOC115491256" "TGU27" 2.62080606959205 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1121" "LOC115491257" "TGU26" 4.95950203842865 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1122" "LOC115491257" "TGU27" 5.07484784180493 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1123" "LOC115491257" "TGU14" 4.77716934763106 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1124" "LOC115491257" "TGU17" 4.96639652845878 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1125" "LOC115491257" "TGU29" 5.0597398570344 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1126" "LOC115491268" "TGU14" 2.18133505385157 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1127" "LOC115491268" "TGU17" 1.9198125339778 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1128" "LOC115491268" "TGU27" 2.17742119648794 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1129" "LOC115491268" "TGU29" 2.11448278807896 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1130" "LOC115491268" "TGU26" 2.09024033739756 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1131" "LOC115491283" "TGU26" 2.37475508025883 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1132" "LOC115491283" "TGU14" 2.5733268565437 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1133" "LOC115491283" "TGU17" 2.17279568096194 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1134" "LOC115491283" "TGU27" 2.48973442539653 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1135" "LOC115491283" "TGU29" 2.51951048334241 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1136" "LOC115491290" "TGU14" 4.37912324737351 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1137" "LOC115491290" "TGU17" 4.17358284206351 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1138" "LOC115491290" "TGU26" 4.03341535276219 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1139" "LOC115491290" "TGU27" 4.2031848511133 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1140" "LOC115491290" "TGU29" 3.86805669477156 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1141" "LOC115498245" "TGU14" 2.74917705684237 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1142" "LOC115498245" "TGU17" 2.56119346846101 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1143" "LOC115498245" "TGU26" 2.87880350110856 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1144" "LOC115498245" "TGU27" 2.76063758548726 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1145" "LOC115498245" "TGU29" 2.89496320796951 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1146" "LOC116806615" "TGU29" 8.93020376244062 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1147" "LOC116806615" "TGU14" 7.42947018915699 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1148" "LOC116806615" "TGU17" 7.57337104637457 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1149" "LOC116806615" "TGU26" 7.50010363041573 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1150" "LOC116806615" "TGU27" 8.20620593712488 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1151" "LOC116806640" "TGU27" 6.40030092092361 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1152" "LOC116806640" "TGU29" 6.71127153847484 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1153" "LOC116806640" "TGU14" 6.88326810641548 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1154" "LOC116806640" "TGU17" 6.55569568425093 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1155" "LOC116806640" "TGU26" 6.78828040902467 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1156" "LOC116806649" "TGU26" 2.65426231214942 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1157" "LOC116806649" "TGU27" 2.92951382918282 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1158" "LOC116806649" "TGU29" 3.03744188667295 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1159" "LOC116806649" "TGU14" 3.09365465416819 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1160" "LOC116806649" "TGU17" 2.48851051011246 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1161" "LOC116806754" "TGU14" 2.21611972198688 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1162" "LOC116806754" "TGU17" 2.51065229326723 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1163" "LOC116806754" "TGU26" 2.281845873328 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1164" "LOC116806754" "TGU27" 2.21651172059038 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1165" "LOC116806754" "TGU29" 2.10621089688002 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1166" "LOC116806769" "TGU14" 4.94787513298975 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1167" "LOC116806769" "TGU17" 4.75279851023979 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1168" "LOC116806769" "TGU26" 4.86100645414356 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1169" "LOC116806769" "TGU27" 4.78183562681368 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1170" "LOC116806769" "TGU29" 5.22590691704687 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1171" "LOC116806788" "TGU14" 3.31644119123616 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1172" "LOC116806788" "TGU17" 2.76622682408957 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1173" "LOC116806788" "TGU26" 4.02336328419706 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1174" "LOC116806788" "TGU27" 3.08035601198656 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1175" "LOC116806788" "TGU29" 3.57954740540388 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1176" "LOC116806790" "TGU14" 2.05256212243514 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1177" "LOC116806790" "TGU17" 1.05769648632845 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1178" "LOC116806790" "TGU26" 1.71852035138039 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1179" "LOC116806790" "TGU27" 2.12244437723482 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1180" "LOC116806790" "TGU29" 2.21760632105264 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1181" "LOC116806847" "TGU14" 4.03318347128172 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1182" "LOC116806847" "TGU17" 4.83482578972237 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1183" "LOC116806847" "TGU26" 3.90928026577947 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1184" "LOC116806847" "TGU27" 4.3691250079117 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1185" "LOC116806847" "TGU29" 4.3866049233319 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1186" "LOC116807240" "TGU17" 5.879882077925 "AB" 58182748 58223849 19 24 11 12 3 1 8523 41101 4 0.000351988736360436 0.000117329578786812 0.000469318315147249 "DIF" 1.5
"1187" "LOC116807240" "TGU27" 5.42951027194895 "AA" 58182748 58223849 19 24 11 12 3 1 8523 41101 4 0.000351988736360436 0.000117329578786812 0.000469318315147249 "DIF" 1.5
"1188" "LOC116807240" "TGU26" 6.23061267293376 "AB" 58182748 58223849 19 24 11 12 3 1 8523 41101 4 0.000351988736360436 0.000117329578786812 0.000469318315147249 "DIF" 1.5
"1189" "LOC116807240" "TGU14" 6.01832927265273 "AB" 58182748 58223849 19 24 11 12 3 1 8523 41101 4 0.000351988736360436 0.000117329578786812 0.000469318315147249 "DIF" 1.5
"1190" "LOC116807240" "TGU29" 5.69051323195666 "AA" 58182748 58223849 19 24 11 12 3 1 8523 41101 4 0.000351988736360436 0.000117329578786812 0.000469318315147249 "DIF" 1.5
"1191" "LOC116807245" "TGU27" 4.49041081326283 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1192" "LOC116807245" "TGU29" 4.73796993184716 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1193" "LOC116807245" "TGU14" 5.78501141369356 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1194" "LOC116807245" "TGU17" 5.7936310592529 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1195" "LOC116807245" "TGU26" 5.83503019628823 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1196" "LOC116807250" "TGU26" 5.39759883825548 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1197" "LOC116807250" "TGU27" 3.36674637888307 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1198" "LOC116807250" "TGU29" 3.59940603633458 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1199" "LOC116807250" "TGU14" 4.59950997791881 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1200" "LOC116807250" "TGU17" 5.27330917334761 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1201" "LOC116807261" "TGU14" 5.70638942271701 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1202" "LOC116807261" "TGU17" 5.24132188160976 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1203" "LOC116807261" "TGU26" 5.59391582880026 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1204" "LOC116807261" "TGU27" 5.174555953792 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1205" "LOC116807261" "TGU29" 5.62043293779592 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1206" "LOC116807934" "TGU14" 3.9423454765229 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1207" "LOC116807934" "TGU17" 3.88958303894452 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1208" "LOC116807934" "TGU26" 3.90613497983845 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1209" "LOC116807934" "TGU27" 3.63483062110889 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1210" "LOC116807934" "TGU29" 4.44780047026969 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1211" "LOC116808085" "TGU27" 3.37601228758562 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1212" "LOC116808085" "TGU29" 3.31232754868462 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1213" "LOC116808085" "TGU14" 3.18150308672648 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1214" "LOC116808085" "TGU17" 2.94915586697228 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1215" "LOC116808085" "TGU26" 3.77989678368926 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1216" "LOC116808147" "TGU26" 6.47653063026123 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1217" "LOC116808147" "TGU14" 6.78611231972208 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1218" "LOC116808147" "TGU17" 7.06656219783153 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1219" "LOC116808147" "TGU27" 7.49135852993962 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1220" "LOC116808147" "TGU29" 7.44921245045845 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1221" "LOC121468098" "TGU27" 0.209317952703801 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1222" "LOC121468098" "TGU29" -0.201563255575012 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1223" "LOC121468098" "TGU14" 4.75060193216793 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1224" "LOC121468098" "TGU17" 4.21613370983032 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1225" "LOC121468098" "TGU26" 5.12042532191658 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1226" "LOC121468109" "TGU14" 2.17913283954608 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1227" "LOC121468109" "TGU17" 2.78417229637217 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1228" "LOC121468109" "TGU26" 1.84860740127455 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1229" "LOC121468109" "TGU27" 1.25787327771805 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1230" "LOC121468109" "TGU29" 1.28519742074854 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1231" "LOC121468112" "TGU14" 2.36237211954996 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
