Pos,FST,Ahaps_pi,Bhaps_pi,n.sites,Ahaps_pis,Bhaps_pis,A_Tajima.D,A_n.segregating.sites,A_Rozas.R_2,A_Fu.Li.F,A_Fu.Li.D,A_Fu.F_S,A_Fay.Wu.H,A_Zeng.E,A_Strobeck.S,B_Tajima.D,B_n.segregating.sites,B_Rozas.R_2,B_Fu.Li.F,B_Fu.Li.D,B_Fu.F_S,B_Fay.Wu.H,B_Zeng.E,B_Strobeck.S,dxy,region
13040000,0.566686425607588,24.8214285714286,1.28571428571429,1e+05,0.000248214285714286,1.28571428571429e-05,-0.948703077762368,78,NA,-1.48508922479654,-1.31076296920971,NA,0.792302172355959,-1.80743511952886,NA,0.45766220865443,3,NA,1.2278934747513,1.21933273017944,NA,-1.55957710045644,1.70310993966103,NA,30.125,13030002 - 13130001 :
13050000,0.56265664160401,23.6428571428571,1.28571428571429,1e+05,0.000236428571428571,1.28571428571429e-05,-0.930033853476097,74,NA,-1.50925576750546,-1.34542342154562,NA,1.06462033151035,-2.10359830765329,NA,0.45766220865443,3,NA,1.2278934747513,1.21933273017944,NA,-1.55957710045644,1.70310993966103,NA,28.5,13040002 - 13140001 :
13060000,0.583535108958838,23.2857142857143,1.28571428571429,1e+05,0.000232857142857143,1.28571428571429e-05,-0.744496275187265,70,NA,-1.13928033124643,-0.99953006545134,NA,1.15691979622849,-2.03450270027198,NA,0.45766220865443,3,NA,1.2278934747513,1.21933273017944,NA,-1.55957710045644,1.70310993966103,NA,29.5,13050002 - 13150001 :
13070000,0.567602040816327,22.9285714285714,1.28571428571429,1e+05,0.000229285714285714,1.28571428571429e-05,-0.944322390029087,72,NA,-1.53060205984428,-1.36414037820729,NA,1.15922087099798,-2.22444105974791,NA,0.45766220865443,3,NA,1.2278934747513,1.21933273017944,NA,-1.55957710045644,1.70310993966103,NA,28,13060002 - 13160001 :
13080000,0.545335942596217,23.6071428571429,1.28571428571429,1e+05,0.000236071428571429,1.28571428571429e-05,-0.936816557072589,74,NA,-1.4469470431589,-1.27254046347652,NA,1.03773597970453,-2.07848959445855,NA,0.45766220865443,3,NA,1.2278934747513,1.21933273017944,NA,-1.55957710045644,1.70310993966103,NA,27.375,13070002 - 13170001 :
13090000,0.486062717770035,20.2142857142857,0.857142857142857,1e+05,0.000202142857142857,8.57142857142857e-06,-1.04736817314202,65,NA,-1.66750752537938,-1.47958113632335,NA,1.15667149825534,-2.30501114615396,NA,0.414213353815646,2,NA,1.06310964756363,1.05253668271345,NA,-0.80806503660168,0.948837603884343,NA,20.5,13080002 - 13180001 :
13100000,0.476190476190476,18.4285714285714,0.428571428571429,1e+05,0.000184285714285714,4.28571428571429e-06,-0.79140763770416,56,NA,-1.06064254539932,-0.894000637998198,NA,0.869927625701973,-1.7229579565018,NA,0.333503357997964,1,NA,0.803366091053415,0.79234000945488,NA,0.608611668689737,-0.373464804065224,NA,18,13090002 - 13190001 :
13110000,0.512664640324215,17.1785714285714,0,1e+05,0.000171785714285714,0,-0.77236437295638,52,NA,-1.0700879116177,-0.912302740189314,NA,0.8202727518951,-1.64111530151781,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,17.625,13100002 - 13200001 :
13120000,0.483837330552659,17.25,0.428571428571429,1e+05,0.0001725,4.28571428571429e-06,-0.753185369133611,52,NA,-0.973101091833617,-0.810311395967349,NA,0.835323628076661,-1.64111530151781,NA,0.333503357997964,1,NA,0.803366091053415,0.79234000945488,NA,-1.82583500606921,1.76145998137849,NA,17.125,13110002 - 13210001 :
13130000,0.5,18.3214285714286,0.678571428571428,1e+05,0.000183214285714286,6.78571428571429e-06,-0.898749452807424,57,NA,-1.21773406123194,-1.03005996394265,NA,0.696769085742836,-1.62225146621812,NA,-0.44793944111027,2,NA,-0.398666117836361,-0.312001945232914,NA,-0.909073166176889,0.583977381204241,NA,19,13120002 - 13220001 :
13140000,0.448523543495611,24,0.678571428571428,1e+05,0.00024,6.78571428571429e-06,-0.799598674371947,73,NA,-1.11295250350127,-0.948535723037914,NA,0.697285470585647,-1.55302680853193,NA,-0.44793944111027,2,NA,-0.398666117836361,-0.312001945232914,NA,-0.909073166176889,0.583977381204241,NA,22.375,13130002 - 13230001 :
13150000,0.429360694554065,25.1428571428571,0.678571428571428,1e+05,0.000251428571428571,6.78571428571429e-06,-0.831703607607243,77,NA,-1.17273304326125,-1.00341121396824,NA,0.579650600438559,-1.44920865610943,NA,-0.44793944111027,2,NA,-0.398666117836361,-0.312001945232914,NA,-0.909073166176889,0.583977381204241,NA,22.625,13140002 - 13240001 :
13160000,0.444285714285714,27.1071428571429,0.678571428571428,1e+05,0.000271071428571429,6.78571428571429e-06,-0.831738224939578,83,NA,-1.26643447304292,-1.10880637338242,NA,0.592215441270465,-1.46900367621541,NA,-0.44793944111027,2,NA,-0.398666117836361,-0.312001945232914,NA,-0.909073166176889,0.583977381204241,NA,25,13150002 - 13250001 :
13170000,0.436018957345972,29.0714285714286,0.678571428571428,1e+05,0.000290714285714286,6.78571428571429e-06,-0.670907404047771,86,NA,-1.00212033878878,-0.872372999905537,NA,0.623454279379579,-1.35783656654572,NA,-0.44793944111027,2,NA,-0.398666117836361,-0.312001945232914,NA,-0.909073166176889,0.583977381204241,NA,26.375,13160002 - 13260001 :
13180000,0.426065162907268,31.6071428571429,1.10714285714286,1e+05,0.000316071428571429,1.10714285714286e-05,-0.696966601029246,94,NA,-1.09705730688943,-0.969207342150474,NA,0.7898273115467,-1.58294399511291,NA,-0.177396590051832,3,NA,0.102324456229275,0.165480870524352,NA,-1.63755595547926,1.41448766697338,NA,28.5,13170002 - 13270001 :
13190000,0.460196292257361,34.25,1.10714285714286,1e+05,0.0003425,1.10714285714286e-05,-0.70415949835423,102,NA,-1.07770513688433,-0.944369255997178,NA,0.70604888735286,-1.49566690656082,NA,-0.177396590051832,3,NA,0.102324456229275,0.165480870524352,NA,-1.63755595547926,1.41448766697338,NA,32.75,13180002 - 13280001 :
13200000,0.475198412698413,36.6785714285714,1.10714285714286,1e+05,0.000366785714285714,1.10714285714286e-05,-0.694556114239803,109,NA,-1.12450441624445,-1.00074800417794,NA,0.88385744850928,-1.70018951383294,NA,-0.177396590051832,3,NA,0.102324456229275,0.165480870524352,NA,-1.63755595547926,1.41448766697338,NA,36,13190002 - 13290001 :
13210000,0.492063492063492,37.75,1.10714285714286,1e+05,0.0003775,1.10714285714286e-05,-0.72915131120682,113,NA,-1.16839940819031,-1.03683028283166,NA,0.846271118741426,-1.69045232721267,NA,-0.177396590051832,3,NA,0.102324456229275,0.165480870524352,NA,-1.63755595547926,1.41448766697338,NA,38.25,13200002 - 13300001 :
13220000,0.504638218923933,37.4642857142857,0.678571428571428,1e+05,0.000374642857142857,6.78571428571429e-06,-0.722984380826668,112,NA,-1.23417195664843,-1.11349361938597,NA,0.824807633693345,-1.65875287080357,NA,-0.44793944111027,2,NA,-0.398666117836361,-0.312001945232914,NA,-0.909073166176889,0.583977381204241,NA,38.5,13210002 - 13310001 :
13230000,0.521541950113379,37,0.678571428571428,1e+05,0.00037,6.78571428571429e-06,-0.652904930752196,109,NA,-1.15463923134832,-1.05088208167126,NA,0.902348190109892,-1.68271043502807,NA,-0.44793944111027,2,NA,-0.398666117836361,-0.312001945232914,NA,-0.909073166176889,0.583977381204241,NA,39.375,13220002 - 13320001 :
13240000,0.535238095238096,33.9285714285714,0.928571428571428,1e+05,0.000339285714285714,9.28571428571428e-06,-0.794304878009798,103,NA,-1.45801022972924,-1.33878661853045,NA,0.961180401493175,-1.88209651223274,NA,-0.812455388758095,3,NA,-0.0682163041528498,0.165480870524352,NA,-2.33936565068465,1.70310993966103,NA,37.5,13230002 - 13330001 :
13250000,0.537064310260187,32.75,0.928571428571428,1e+05,0.0003275,9.28571428571428e-06,-0.726414156996724,98,NA,-1.39128577292296,-1.28981336331879,NA,1.05381353558114,-1.92409538725603,NA,-0.812455388758095,3,NA,-0.0682163041528498,0.165480870524352,NA,-2.33936565068465,1.70310993966103,NA,36.375,13240002 - 13340001 :
13260000,0.527950310559006,31.6428571428571,0.928571428571428,1e+05,0.000316428571428571,9.28571428571428e-06,-0.741669337620923,95,NA,-1.3885883254126,-1.28094996528207,NA,1.07335860487326,-1.95925332808694,NA,-0.812455388758095,3,NA,-0.0682163041528498,0.165480870524352,NA,-2.33936565068465,1.70310993966103,NA,34.5,13250002 - 13350001 :
13270000,0.564761904761905,31.7142857142857,0.928571428571428,1e+05,0.000317142857142857,9.28571428571428e-06,-0.780204964381986,96,NA,-1.47145225305593,-1.35957388502869,NA,1.07089518615368,-1.99327418907572,NA,-0.812455388758095,3,NA,-0.0682163041528498,0.165480870524352,NA,-2.33936565068465,1.70310993966103,NA,37.5,13260002 - 13360001 :
13280000,0.560846560846561,32.1071428571429,0.5,1e+05,0.000321071428571429,5e-06,-0.722487489526916,96,NA,-1.40146854833741,-1.3028663910306,NA,1.06671200183276,-1.93416958765157,NA,-1.31009223603619,2,NA,-0.620147294412117,-0.312001945232914,NA,-1.81814633235378,0.948837603884343,NA,37.125,13270002 - 13370001 :
13290000,0.56147336983574,30.9642857142857,0.5,1e+05,0.000309642857142857,5e-06,-0.64001368571088,91,NA,-1.32487632967244,-1.24834904408838,NA,1.19387297137567,-2.00261322792983,NA,-1.31009223603619,2,NA,-0.620147294412117,-0.312001945232914,NA,-1.81814633235378,0.948837603884343,NA,35.875,13280002 - 13380001 :
13300000,0.539015606242497,26.9285714285714,0.5,1e+05,0.000269285714285714,5e-06,-0.630325959632846,79,NA,-1.33911364716759,-1.26840371064752,NA,1.18154983434177,-1.96817678821395,NA,-1.31009223603619,2,NA,-0.620147294412117,-0.312001945232914,NA,-1.81814633235378,0.948837603884343,NA,29.75,13290002 - 13390001 :
13310000,0.539941690962099,27.6785714285714,0.5,1e+05,0.000276785714285714,5e-06,-0.496772821874184,79,NA,-1.1115943381828,-1.06306825042823,NA,1.1058094603455,-1.75547306452573,NA,-1.31009223603619,2,NA,-0.620147294412117,-0.312001945232914,NA,-1.81814633235378,0.948837603884343,NA,30.625,13300002 - 13400001 :
13320000,0.511013215859031,27.25,0.5,1e+05,0.0002725,5e-06,-0.446882570532317,77,NA,-0.979498621360249,-0.933257463839108,NA,1.07131852045341,-1.66702999764004,NA,-1.31009223603619,2,NA,-0.620147294412117,-0.312001945232914,NA,-1.81814633235378,0.948837603884343,NA,28.375,13310002 - 13410001 :
13330000,0.483418367346939,28.6785714285714,0.25,1e+05,0.000286785714285714,2.5e-06,-0.444956414962912,81,NA,-0.90742207516269,-0.852618035084053,NA,1.09922658757973,-1.70131382611966,NA,-1.05481910706237,1,NA,0.468630219781159,0.79234000945488,NA,-3.19521126062112,2.29519117773942,NA,28,13320002 - 13420001 :
13340000,0.517857142857143,27,0,1e+05,0.00027,0,-0.292459715405795,74,NA,-0.581548093901186,-0.543710882785486,NA,1.09688155367733,-1.55120661736922,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,28,13330002 - 13430001 :
13350000,0.515054452274184,27.0357142857143,0,1e+05,0.000270357142857143,0,-0.354210459889449,75,NA,-0.635591784260862,-0.580950923108997,NA,1.10937403387959,-1.6238303118053,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,27.875,13340002 - 13440001 :
13360000,0.56221198156682,27.1428571428571,0,1e+05,0.000271428571428571,0,-0.466449741909008,77,NA,-0.737400322656696,-0.652642463322565,NA,0.993686743608957,-1.5944228837965,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,31,13350002 - 13450001 :
13370000,0.525766470971951,25.9642857142857,0,1e+05,0.000259642857142857,0,-0.421520151876781,73,NA,-0.591548284423993,-0.505492445153166,NA,0.975110150272115,-1.52760065250193,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,27.375,13360002 - 13460001 :
13380000,0.556190476190476,24.9642857142857,0,1e+05,0.000249642857142857,0,-0.547140323677667,72,NA,-0.798471972395548,-0.69072747164893,NA,0.966017392498321,-1.63215063980164,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,28.125,13370002 - 13470001 :
13390000,0.559670781893004,26.25,0.5,1e+05,0.0002625,5e-06,-0.691102915273175,78,NA,-1.0288136579462,-0.895029497979372,NA,0.914981218398171,-1.71177644289113,NA,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,30.375,13380002 - 13480001 :
13400000,0.533629794330184,29.4642857142857,0.5,1e+05,0.000294642857142857,5e-06,-0.716455509472832,88,NA,-1.01326557324245,-0.867331976981635,NA,0.860044923967605,-1.67953395068635,NA,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,32.125,13390002 - 13490001 :
13410000,0.501960784313726,30.75,1,1e+05,0.0003075,1e-05,-0.82554199601425,94,NA,-1.19229433520036,-1.02708236521358,NA,0.960600784313553,-1.90445960006538,NA,-1.53470372452201,4,NA,-2.35439874055637,-2.13318667657638,NA,0.770564616452997,-1.6495562766778,NA,31.875,13400002 - 13500001 :
13420000,0.527245949926363,33.3928571428571,1,1e+05,0.000333928571428571,1e-05,-0.822765100304273,102,NA,-1.11830941205736,-0.944369255997178,NA,0.926935690100122,-1.86785342726798,NA,-1.53470372452201,4,NA,-2.35439874055637,-2.13318667657638,NA,0.770564616452997,-1.6495562766778,NA,36.375,13410002 - 13510001 :
13430000,0.557993730407524,34.25,1,1e+05,0.0003425,1e-05,-0.839840309360673,105,NA,-1.18591526467154,-1.01398615829336,NA,0.931895635490455,-1.89170869979088,NA,-1.53470372452201,4,NA,-2.35439874055637,-2.13318667657638,NA,0.770564616452997,-1.6495562766778,NA,39.875,13420002 - 13520001 :
13440000,0.597600872410033,38.5357142857143,1,1e+05,0.000385357142857143,1e-05,-0.912534968111629,120,NA,-1.35315333136202,-1.17423520505507,NA,0.926135253861601,-1.96212736860979,NA,-1.53470372452201,4,NA,-2.35439874055637,-2.13318667657638,NA,0.770564616452997,-1.6495562766778,NA,49.125,13430002 - 13530001 :
13450000,0.609915198956295,41.2142857142857,1.5,1e+05,0.000412142857142857,1.5e-05,-0.971197481918304,130,NA,-1.48775752325151,-1.30324505533561,NA,0.903294103325606,-1.9955743173549,NA,-1.63982050939117,6,NA,-2.63312256404024,-2.394439809055,NA,0.864512656220008,-1.91272591015851,NA,54.75,13440002 - 13540001 :
13460000,0.569476082004556,45.75,1.5,1e+05,0.0004575,1.5e-05,-1.02422591764764,146,NA,-1.61046599858388,-1.4209129525287,NA,0.948202337931383,-2.1061661537168,NA,-1.63982050939117,6,NA,-2.63312256404024,-2.394439809055,NA,0.864512656220008,-1.91272591015851,NA,54.875,13450002 - 13550001 :
13470000,0.562675836198812,48.4642857142857,1.5,1e+05,0.000484642857142857,1.5e-05,-1.09092643243814,157,NA,-1.75725729651313,-1.56059138913883,NA,0.976302086732434,-2.20745317396786,NA,-1.63982050939117,6,NA,-2.63312256404024,-2.394439809055,NA,0.864512656220008,-1.91272591015851,NA,57.125,13460002 - 13560001 :
13480000,0.575510204081633,50.5,1.5,1e+05,0.000505,1.5e-05,-1.07526166611708,163,NA,-1.72261638622574,-1.52746082987432,NA,0.953527298000746,-2.16733503713192,NA,-1.63982050939117,6,NA,-2.63312256404024,-2.394439809055,NA,0.864512656220008,-1.91272591015851,NA,61.25,13470002 - 13570001 :
13490000,0.549955263942738,52.8928571428571,1,1e+05,0.000528928571428571,1e-05,-1.05688476831804,170,NA,-1.69910017028307,-1.50794793370103,NA,1.00839410110322,-2.2173497126448,NA,-1.53470372452201,4,NA,-2.35439874055637,-2.13318667657638,NA,0.770564616452997,-1.6495562766778,NA,59.875,13480002 - 13580001 :
13500000,0.568670711527854,54.6071428571429,1.25,1e+05,0.000546071428571429,1.25e-05,-1.11894712489869,178,NA,-1.76921501740786,-1.56287844079664,NA,0.872284650618823,-2.11675548527397,NA,-1.5952413553909,5,NA,-2.51022632639081,-2.27889360130202,NA,0.822978681944423,-1.79315287914432,NA,64.75,13490002 - 13590001 :
13510000,0.576490438695163,53.0357142857143,0.75,1e+05,0.000530357142857143,7.5e-06,-1.19604783644762,176,NA,-1.94377379106231,-1.73007978069135,NA,0.89128226868757,-2.21294246569559,NA,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,63.5,13500002 - 13600001 :
13520000,0.573225516621743,50.1428571428571,0.75,1e+05,0.000501428571428571,7.5e-06,-1.28624559317621,170,NA,-2.15185133348236,-1.93011252192689,NA,0.92935133308325,-2.34310608509832,NA,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,59.625,13510002 - 13610001 :
13530000,0.577142857142857,52.1071428571429,0.75,1e+05,0.000521071428571429,7.5e-06,-1.34139162005449,179,NA,-2.21034400636415,-1.974574364599,NA,0.799189298560571,-2.2434793199599,NA,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,62.5,13520002 - 13620001 :
13540000,0.548722800378429,50.3571428571429,0.75,1e+05,0.000503571428571429,7.5e-06,-1.31731575567572,172,NA,-2.1211645689202,-1.88331474948746,NA,0.762459237406221,-2.17439846230243,NA,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,56.625,13530002 - 13630001 :
13550000,0.540863787375415,49.1071428571429,0.25,1e+05,0.000491071428571428,2.5e-06,-1.29889171300901,167,NA,-2.07386363784834,-1.83713847163385,NA,0.787301337184063,-2.18477849136714,NA,-1.05481910706237,1,NA,-1.40589065934348,-1.2620844436317,NA,0.456458751517303,-0.907196000426153,NA,53.75,13540002 - 13640001 :
13560000,0.574774171963867,44.8928571428571,0.5,1e+05,0.000448928571428571,5e-06,-1.30709045092157,153,NA,-2.10745808653318,-1.87216415043879,NA,0.799455400806555,-2.2021413852134,NA,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,53.375,13550002 - 13650001 :
13570000,0.591455273698264,43.2142857142857,0.5,1e+05,0.000432142857142857,5e-06,-1.27020162117581,146,NA,-1.99549969032525,-1.76019979772028,NA,0.784143868905136,-2.14586524400495,NA,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,53.5,13560002 - 13660001 :
13580000,0.56380027739251,43.9285714285714,1,1e+05,0.000439285714285714,1e-05,-1.34236972187394,151,NA,-2.13368142932438,-1.88810927103485,NA,0.769470976392293,-2.19938513485361,NA,-1.53470372452201,4,NA,-2.35439874055637,-2.13318667657638,NA,0.770564616452997,-1.6495562766778,NA,51.5,13570002 - 13670001 :
13590000,0.59271978021978,41.3571428571429,1,1e+05,0.000413571428571429,1e-05,-1.39447816371496,144,NA,-2.15315125201901,-1.89001481581193,NA,0.603147508403222,-2.04837118139093,NA,-1.53470372452201,4,NA,-2.35439874055637,-2.13318667657638,NA,0.770564616452997,-1.6495562766778,NA,52,13580002 - 13680001 :
13600000,0.5937711577522,41.1785714285714,1.67857142857143,1e+05,0.000411785714285714,1.67857142857143e-05,-1.4120390331427,144,NA,-2.29451976856571,-2.04285811921259,NA,0.84835233658584,-2.35677937214027,NA,-1.28010643825931,6,NA,-1.94349522583922,-1.74482721511856,NA,0.144085442703335,-0.974963207041898,NA,52.75,13590002 - 13690001 :
13610000,0.589330469029717,39.2857142857143,1.67857142857143,1e+05,0.000392857142857143,1.67857142857143e-05,-1.3399011379781,135,NA,-2.11599970317883,-1.86949484205073,NA,0.732504224428656,-2.14602940321571,NA,-1.28010643825931,6,NA,-1.94349522583922,-1.74482721511856,NA,0.144085442703335,-0.974963207041898,NA,49.875,13600002 - 13700001 :
13620000,0.586156111929308,38.4642857142857,1.67857142857143,1e+05,0.000384642857142857,1.67857142857143e-05,-1.3025435306089,131,NA,-2.02409848464351,-1.78032351247069,NA,0.720339662064322,-2.09406140501734,NA,-1.28010643825931,6,NA,-1.94349522583922,-1.74482721511856,NA,0.144085442703335,-0.974963207041898,NA,48.5,13610002 - 13710001 :
13630000,0.561163387510693,34.4642857142857,2.17857142857143,1e+05,0.000344642857142857,2.17857142857143e-05,-1.21516709306716,115,NA,-1.87717809766487,-1.64880903802224,NA,0.874066812992342,-2.18425631019066,NA,-1.42130122874999,8,NA,-2.26250093187285,-2.0447307685801,NA,0.347441484347468,-1.32930913104663,NA,41.75,13620002 - 13720001 :
13640000,0.55373728438744,33.6071428571429,2.42857142857143,1e+05,0.000336071428571429,2.42857142857143e-05,-1.24718103015428,113,NA,-1.94631146501951,-1.71453722782851,NA,0.746289720746657,-2.06209588633505,NA,-1.47121352416473,9,NA,-2.38155507121463,-2.15716207822392,NA,0.422374103090406,-1.46700323328897,NA,40.375,13630002 - 13730001 :
13650000,0.536388140161725,34.4285714285714,2.42857142857143,1e+05,0.000344285714285714,2.42857142857143e-05,-1.29210216925409,117,NA,-2.01314544332424,-1.77245399075075,NA,0.621335973242303,-1.95921424308037,NA,-1.47121352416473,9,NA,-2.38155507121463,-2.15716207822392,NA,0.422374103090406,-1.46700323328897,NA,39.75,13640002 - 13740001 :
13660000,0.536974789915967,36.9285714285714,2.42857142857143,1e+05,0.000369285714285714,2.42857142857143e-05,-1.27641508313299,125,NA,-2.06212008104365,-1.83357059766039,NA,0.653742500554279,-1.98715842866574,NA,-1.47121352416473,9,NA,-2.38155507121463,-2.15716207822392,NA,0.422374103090406,-1.46700323328897,NA,42.5,13650002 - 13750001 :
13670000,0.544259421560035,34.2857142857143,2.85714285714286,1e+05,0.000342857142857143,2.85714285714286e-05,-1.34457580427636,118,NA,-2.20789419461398,-1.97197571347347,NA,0.602513032037243,-1.98722270698229,NA,-1.28306227020992,10,NA,-2.01947956437537,-1.81455991144673,NA,4.02376214877266e-16,-0.925166280153837,NA,40.75,13660002 - 13760001 :
13680000,0.567933595456531,32.9642857142857,2.35714285714286,1e+05,0.000329642857142857,2.35714285714286e-05,-1.29064372215244,112,NA,-2.03429845670336,-1.79708561911048,NA,0.428611827115756,-1.7268957246275,NA,-1.14142038572284,8,NA,-1.70944514852615,-1.52239630764092,NA,-0.231627656231645,-0.5562568808545,NA,40.875,13670002 - 13770001 :
13690000,0.538775510204082,37.2142857142857,3.14285714285714,1e+05,0.000372142857142857,3.14285714285714e-05,-1.21003795958648,124,NA,-1.9496900284786,-1.7323834070446,NA,0.632790153878484,-1.89878498072193,NA,-0.916328723685352,10,NA,-1.51460967328153,-1.37660429452176,NA,4.02376214877266e-16,-0.660728989054749,NA,43.75,13680002 - 13780001 :
13700000,0.537974683544304,34.0357142857143,2.46428571428571,1e+05,0.000340357142857143,2.46428571428571e-05,-1.15548673612249,112,NA,-1.81495875977711,-1.6017736191892,NA,0.565479469388014,-1.76096715153947,NA,-0.973491879906552,8,NA,-1.65916735004009,-1.52239630764092,NA,0.347441484347468,-1.02008823096977,NA,39.5,13690002 - 13790001 :
13710000,0.548400852878465,35.3571428571429,2.46428571428571,1e+05,0.000353571428571429,2.46428571428571e-05,-1.21622350318441,118,NA,-1.91722727271666,-1.69351596866374,NA,0.623053249038514,-1.88994294756919,NA,-0.973491879906552,8,NA,-1.65916735004009,-1.52239630764092,NA,0.347441484347468,-1.02008823096977,NA,41.875,13700002 - 13800001 :
13720000,0.542857142857143,39.5714285714286,2.71428571428571,1e+05,0.000395714285714286,2.71428571428571e-05,-1.24739863410964,133,NA,-2.02697265781814,-1.80491518324551,NA,0.694526480380273,-2.01191100136907,NA,-1.06800438164167,9,NA,-1.83196543939587,-1.68085439306864,NA,0.422374103090405,-1.18207965186366,NA,46.25,13710002 - 13810001 :
13730000,0.565650080256822,46.1071428571429,2.21428571428571,1e+05,0.000461071428571429,2.21428571428571e-05,-1.35615250038752,159,NA,-2.23769632313832,-2.00007270727501,NA,0.590833232603835,-2.00273659034043,NA,-0.855669379756675,7,NA,-1.45008357883674,-1.33120531547965,NA,0.256671811542739,-0.829284292648396,NA,55.625,13720002 - 13820001 :
13740000,0.569565217391304,47.5357142857143,1.96428571428571,1e+05,0.000475357142857143,1.96428571428571e-05,-1.30746137639814,162,NA,-2.18408463201227,-1.95840204569894,NA,0.660461063396182,-2.04009579507576,NA,-0.704563924448345,6,NA,-1.1911744932563,-1.09521462118211,NA,0.144085442703335,-0.599858125795254,NA,57.5,13730002 - 13830001 :
13750000,0.573934837092732,46.6071428571429,1.96428571428571,1e+05,0.000466071428571429,1.96428571428571e-05,-1.31158670210518,159,NA,-2.22234710779097,-2.00007270727501,NA,0.749411849146857,-2.14904972388379,NA,-0.704563924448345,6,NA,-1.1911744932563,-1.09521462118211,NA,0.144085442703335,-0.599858125795254,NA,57,13740002 - 13840001 :
13760000,0.547038327526132,44.7142857142857,1.71428571428571,1e+05,0.000447142857142857,1.71428571428571e-05,-1.29632061326127,152,NA,-2.12678756956921,-1.89820577985965,NA,0.737780266264676,-2.11801605781013,NA,-0.503443827314083,5,NA,-0.860649026191135,-0.795057947001334,NA,3.41110889082269e-16,-0.316199405593035,NA,51.25,13750002 - 13850001 :
13770000,0.545095457537854,48.0714285714286,1.28571428571429,1e+05,0.000480714285714286,1.28571428571429e-05,-1.31199721766358,164,NA,-2.14196918729029,-1.90902615119609,NA,0.719551362605704,-2.11555644458973,NA,-0.726730625172496,4,NA,-1.34537070888936,-1.26508492366469,NA,0.770564616452997,-1.16431403321424,NA,54.25,13760002 - 13860001 :
13780000,0.544663767146203,47.3214285714286,1.28571428571429,1e+05,0.000473214285714286,1.28571428571429e-05,-1.30043548512456,161,NA,-2.17357920829575,-1.94928683288346,NA,0.831237257294564,-2.23660736186191,NA,-0.726730625172496,4,NA,-1.34537070888936,-1.26508492366469,NA,0.770564616452997,-1.16431403321424,NA,53.375,13770002 - 13870001 :
13790000,0.567307692307692,44.5,0.5,1e+05,0.000445,5e-06,-1.37029492766673,154,NA,-2.29653364813994,-2.06113264118592,NA,0.775894525166225,-2.23492617701741,NA,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,52,13780002 - 13880001 :
13800000,0.548432055749129,45.7857142857143,0.5,1e+05,0.000457857142857143,5e-06,-1.33269048524385,157,NA,-2.213500346966,-1.98190753981058,NA,0.792436176499007,-2.21979519171373,NA,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,51.25,13790002 - 13890001 :
13810000,0.534222534222534,46.8928571428571,0.5,1e+05,0.000468928571428571,5e-06,-1.3123035416691,160,NA,-2.19999280461589,-1.97452414598777,NA,0.866836594014969,-2.2900474366046,NA,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,50.875,13800002 - 13900001 :
13820000,0.538796229151559,44.6785714285714,0.75,1e+05,0.000446785714285714,7.5e-06,-1.32693336473645,153,NA,-2.17804825474769,-1.94418190984209,NA,0.783519412750612,-2.2021413852134,NA,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,49.25,13810002 - 13910001 :
13830000,0.485139022051774,37.3571428571429,1,1e+05,0.000373571428571429,1e-05,-1.26156285924446,126,NA,-2.06815919134872,-1.84612012872117,NA,0.86704762003515,-2.22652564100161,NA,-1.53470372452201,4,NA,-2.35439874055637,-2.13318667657638,NA,0.770564616452997,-1.6495562766778,NA,37.25,13820002 - 13920001 :
13840000,0.45615763546798,38.4285714285714,1,1e+05,0.000384285714285714,1e-05,-1.36900209959872,133,NA,-2.28818047454728,-2.0526999465048,NA,0.938219982268086,-2.41700338286501,NA,-1.53470372452201,4,NA,-2.35439874055637,-2.13318667657638,NA,0.770564616452997,-1.6495562766778,NA,36.25,13830002 - 13930001 :
